client_id,LIMIT_BAL,AGE,EDUCATION,MARRIAGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default_next_month,dataset_source
SYN_CLI_009908,490513.0,75,1,3,2,2,4,2,4,0,348600.0,244600.0,313700.0,198100.0,118800.0,185200.0,63800.0,106100.0,69700.0,6900.0,13700.0,79200.0,1,SYNTHETIC_CREDIT_RISK
SYN_CLI_015978,336404.0,42,4,3,4,2,-1,2,-2,-1,140800.0,289200.0,132700.0,22200.0,93500.0,183100.0,90200.0,49300.0,9200.0,13800.0,34400.0,102300.0,1,SYNTHETIC_CREDIT_RISK
SYN_CLI_023954,46231.0,66,4,3,0,1,1,-1,3,-1,4000.0,12600.0,4200.0,6800.0,32400.0,8600.0,2500.0,8500.0,900.0,1200.0,10400.0,2100.0,1,SYNTHETIC_CREDIT_RISK
UCI_024105,340000.0,30,2,1,-2,-1,0,0,0,0,326.0,7132.0,16684.0,25749.0,30085.0,30406.0,7132.0,10000.0,10000.0,5000.0,1007.0,6000.0,0,UCI_CREDIT_CARD
UCI_007096,20000.0,23,2,2,0,0,0,0,2,0,4561.0,6474.0,8353.0,13192.0,14871.0,11536.0,2000.0,2000.0,5000.0,2000.0,1000.0,2000.0,0,UCI_CREDIT_CARD
UCI_015427,60000.0,38,2,2,0,0,0,0,-2,-2,57775.0,51280.0,16299.0,-41.0,-41.0,-41.0,2000.0,1043.0,0.0,0.0,0.0,17500.0,1,UCI_CREDIT_CARD
UCI_015675,550000.0,31,1,2,1,2,2,-2,-1,-1,17516.0,1600.0,94.0,100.0,704.0,7480.0,0.0,94.0,112.0,704.0,7491.0,7000.0,0,UCI_CREDIT_CARD
UCI_026800,40000.0,31,1,2,0,0,-1,-1,0,0,8368.0,1884.0,200.0,2601.0,1759.0,-125.0,1000.0,200.0,2601.0,100.0,0.0,2412.0,0,UCI_CREDIT_CARD
SYN_CLI_004343,239185.0,48,1,1,2,1,-1,-2,2,2,68200.0,115200.0,112000.0,79400.0,139100.0,152300.0,19000.0,45200.0,1200.0,35000.0,38700.0,26600.0,1,SYNTHETIC_CREDIT_RISK
SYN_CLI_009688,220246.0,50,2,2,4,-2,-1,2,-2,2,58900.0,145500.0,59600.0,43500.0,39800.0,70700.0,8900.0,53400.0,10500.0,20900.0,11800.0,9400.0,1,SYNTHETIC_CREDIT_RISK
SYN_CLI_022316,439396.0,72,2,3,4,4,1,1,-1,3,83200.0,78900.0,205000.0,316600.0,63300.0,241700.0,48800.0,16100.0,68500.0,103000.0,37100.0,82600.0,1,SYNTHETIC_CREDIT_RISK
SYN_CLI_015206,261183.0,43,1,2,3,2,0,4,4,4,136500.0,139700.0,236800.0,56000.0,77200.0,29900.0,34700.0,38500.0,139200.0,17400.0,4600.0,5700.0,1,SYNTHETIC_CREDIT_RISK
SYN_CLI_024175,354175.0,64,2,2,4,0,-1,0,2,-1,232900.0,250200.0,115400.0,95000.0,75600.0,118600.0,56900.0,159600.0,9000.0,17700.0,38300.0,80100.0,0,SYNTHETIC_CREDIT_RISK
UCI_021456,180000.0,29,2,2,1,2,0,0,0,2,77494.0,75658.0,76942.0,80419.0,90715.0,37376.0,0.0,3100.0,5000.0,11000.0,1000.0,1000.0,0,UCI_CREDIT_CARD
UCI_022512,160000.0,40,2,1,0,0,0,2,0,0,137930.0,137695.0,146193.0,139323.0,140719.0,143638.0,6574.0,12121.0,0.0,5100.0,10251.0,5205.0,0,UCI_CREDIT_CARD
UCI_003224,30000.0,28,2,2,-1,-1,-2,-1,-1,-2,1743.0,0.0,0.0,2779.0,0.0,0.0,0.0,0.0,2779.0,0.0,0.0,0.0,1,UCI_CREDIT_CARD
SYN_CLI_019719,91998.0,68,1,2,-1,1,-1,1,1,4,20400.0,51500.0,38700.0,52400.0,2500.0,33100.0,10700.0,22300.0,8800.0,30200.0,1000.0,1400.0,0,SYNTHETIC_CREDIT_RISK
UCI_008458,400000.0,39,2,1,0,0,0,0,0,0,399099.0,272898.0,202937.0,169138.0,144434.0,124802.0,15395.0,10232.0,12115.0,6285.0,11106.0,3124.0,0,UCI_CREDIT_CARD
UCI_021314,30000.0,50,3,1,-1,-1,-1,-1,-1,-1,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,2109.0,0,UCI_CREDIT_CARD
SYN_CLI_009930,125472.0,33,4,1,4,-2,-1,1,2,3,43700.0,33300.0,33400.0,40400.0,111700.0,41600.0,1400.0,19400.0,8300.0,13300.0,19600.0,25700.0,1,SYNTHETIC_CREDIT_RISK
UCI_015513,30000.0,37,2,1,2,2,2,2,2,2,19177.0,20054.0,20930.0,21291.0,20651.0,22110.0,1500.0,1500.0,1000.0,0.0,1801.0,1000.0,1,UCI_CREDIT_CARD
UCI_001928,120000.0,26,1,2,0,0,0,0,0,0,10172.0,12400.0,14256.0,16859.0,17477.0,21588.0,3000.0,3000.0,4000.0,4000.0,5000.0,5000.0,0,UCI_CREDIT_CARD
SYN_CLI_023202,425928.0,56,2,3,2,-2,4,3,0,3,164500.0,91500.0,152900.0,161100.0,216400.0,205700.0,108800.0,3100.0,102600.0,108800.0,23300.0,111300.0,1,SYNTHETIC_CREDIT_RISK
SYN_CLI_021078,264070.0,47,2,3,2,3,3,1,3,-2,24900.0,148200.0,113000.0,80800.0,146800.0,21100.0,12500.0,85500.0,23000.0,21900.0,9900.0,8800.0,1,SYNTHETIC_CREDIT_RISK
SYN_CLI_023217,400629.0,52,3,1,2,-2,0,1,-2,1,140600.0,84500.0,132700.0,131700.0,221300.0,126800.0,51300.0,24500.0,27200.0,47900.0,85100.0,1600.0,1,SYNTHETIC_CREDIT_RISK
UCI_008059,110000.0,31,2,1,0,0,0,0,0,0,79126.0,76304.0,77783.0,79323.0,80563.0,78669.0,2782.0,2761.0,2770.0,2900.0,3000.0,2568.0,0,UCI_CREDIT_CARD
UCI_010484,110000.0,43,3,1,-1,-1,-1,0,0,0,390.0,5050.0,63032.0,33228.0,31073.0,25035.0,5050.0,63032.0,1100.0,1100.0,1000.0,1000.0,0,UCI_CREDIT_CARD
SYN_CLI_025865,188281.0,27,3,2,0,4,0,-2,0,-2,30900.0,79300.0,98000.0,130200.0,54100.0,75000.0,20600.0,44600.0,42100.0,77300.0,8700.0,14100.0,0,SYNTHETIC_CREDIT_RISK
SYN_CLI_016024,362658.0,21,1,2,0,0,3,2,4,4,158600.0,98500.0,267600.0,151100.0,143600.0,131100.0,70400.0,8500.0,82800.0,69200.0,75400.0,89200.0,0,SYNTHETIC_CREDIT_RISK
UCI_005691,80000.0,38,1,2,-1,-1,-1,0,-1,-1,780.0,259.0,7544.0,390.0,390.0,332.0,259.0,7544.0,0.0,390.0,332.0,780.0,1,UCI_CREDIT_CARD
SYN_CLI_011164,198436.0,47,4,3,0,-1,0,-2,0,-2,69600.0,15000.0,29600.0,102400.0,67900.0,45100.0,3000.0,4200.0,11200.0,65400.0,25900.0,31300.0,0,SYNTHETIC_CREDIT_RISK
UCI_001602,150000.0,31,1,1,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,UCI_CREDIT_CARD
SYN_CLI_009270,327771.0,63,2,3,1,2,0,2,2,2,124300.0,132800.0,132300.0,182800.0,121000.0,67300.0,10000.0,85600.0,73200.0,91000.0,31200.0,7200.0,1,SYNTHETIC_CREDIT_RISK
SYN_CLI_004360,485188.0,22,4,3,-2,0,2,-2,0,4,206700.0,61900.0,154600.0,82500.0,293700.0,126200.0,44200.0,10900.0,99400.0,26600.0,160700.0,78900.0,0,SYNTHETIC_CREDIT_RISK
UCI_025091,400000.0,66,1,1,0,0,0,0,0,0,279579.0,258070.0,77910.0,61440.0,44590.0,12270.0,10700.0,47000.0,1500.0,0.0,0.0,0.0,0,UCI_CREDIT_CARD
UCI_022721,60000.0,35,2,1,0,0,0,0,0,0,59449.0,58548.0,53054.0,47933.0,29254.0,29981.0,2300.0,2600.0,2000.0,1200.0,1200.0,1500.0,0,UCI_CREDIT_CARD
UCI_003245,50000.0,26,2,1,0,0,0,0,0,0,44335.0,44626.0,40928.0,29367.0,29156.0,27337.0,2126.0,2104.0,990.0,1200.0,1654.0,897.0,0,UCI_CREDIT_CARD
UCI_022328,100000.0,24,1,2,1,-2,-2,-2,-2,-2,-78.0,-78.0,-78.0,-78.0,-78.0,-78.0,0.0,0.0,0.0,0.0,0.0,0.0,0,UCI_CREDIT_CARD
SYN_CLI_007693,193299.0,47,2,3,4,4,-1,0,0,3,30500.0,72500.0,73600.0,81600.0,120100.0,34100.0,13300.0,28100.0,47500.0,45200.0,24800.0,300.0,1,SYNTHETIC_CREDIT_RISK
SYN_CLI_004308,401619.0,41,1,1,0,2,0,1,1,2,188800.0,224900.0,159100.0,219000.0,74700.0,178800.0,22500.0,146100.0,107400.0,146600.0,7700.0,21000.0,1,SYNTHETIC_CREDIT_RISK
SYN_CLI_028953,293220.0,49,3,1,-2,-2,0,-2,0,3,113700.0,99600.0,101800.0,151000.0,50200.0,99100.0,30300.0,66000.0,45200.0,11500.0,24300.0,11600.0,0,SYNTHETIC_CREDIT_RISK
UCI_003963,340000.0,57,2,1,1,-2,-2,-2,-1,-1,-8.0,-8.0,-8.0,-8.0,1595.0,-5.0,0.0,0.0,0.0,1603.0,0.0,0.0,1,UCI_CREDIT_CARD
SYN_CLI_017360,349923.0,32,3,3,2,2,0,4,-2,1,169400.0,88400.0,130200.0,122300.0,100800.0,151800.0,65700.0,4800.0,86500.0,10100.0,47000.0,75400.0,1,SYNTHETIC_CREDIT_RISK
UCI_011819,50000.0,59,3,1,0,0,-2,-2,-2,-2,51400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,UCI_CREDIT_CARD
SYN_CLI_023401,499116.0,33,4,2,-2,3,-1,-1,1,2,176700.0,329900.0,213400.0,47200.0,184100.0,240800.0,18600.0,14800.0,101400.0,6600.0,112100.0,142900.0,0,SYNTHETIC_CREDIT_RISK
UCI_010023,210000.0,41,2,1,-1,-1,-1,-1,-2,-2,17605.0,2032.0,106.0,-10.0,-10.0,-10.0,2164.0,106.0,0.0,0.0,0.0,0.0,0,UCI_CREDIT_CARD
SYN_CLI_021577,44113.0,63,2,3,1,3,0,0,0,-2,8200.0,15100.0,16600.0,27600.0,8800.0,21500.0,4100.0,400.0,4700.0,9900.0,6000.0,2100.0,0,SYNTHETIC_CREDIT_RISK
SYN_CLI_026663,441860.0,38,2,2,-1,3,2,3,3,-1,113600.0,68900.0,186100.0,75300.0,232800.0,133300.0,26200.0,3400.0,107700.0,16100.0,130800.0,85300.0,0,SYNTHETIC_CREDIT_RISK
UCI_001305,30000.0,25,2,2,0,0,0,0,0,0,7160.0,8185.0,9286.0,9483.0,9780.0,10068.0,1300.0,1400.0,500.0,600.0,600.0,600.0,0,UCI_CREDIT_CARD
UCI_003020,140000.0,59,3,2,2,0,0,0,0,0,62042.0,63445.0,63729.0,63751.0,65421.0,68070.0,3000.0,2000.0,2000.0,2000.0,3000.0,3000.0,1,UCI_CREDIT_CARD
UCI_014547,140000.0,35,2,1,1,2,0,0,2,2,130215.0,126720.0,128116.0,136956.0,134665.0,142199.0,0.0,5000.0,11000.0,0.0,10000.0,0.0,1,UCI_CREDIT_CARD
SYN_CLI_004002,422938.0,53,1,1,2,4,2,-1,4,1,141300.0,271700.0,197700.0,311600.0,144600.0,296200.0,49700.0,152200.0,87100.0,150700.0,40500.0,181000.0,1,SYNTHETIC_CREDIT_RISK
UCI_011993,620000.0,39,1,1,0,0,0,0,0,0,346927.0,90849.0,90493.0,90025.0,88406.0,89111.0,5200.0,5400.0,3173.0,3200.0,3500.0,3164.0,0,UCI_CREDIT_CARD
SYN_CLI_022753,68948.0,36,4,3,1,0,-1,-1,2,2,17800.0,7200.0,8600.0,29900.0,38700.0,9200.0,5000.0,100.0,600.0,10300.0,22600.0,2900.0,0,SYNTHETIC_CREDIT_RISK
UCI_015919,130000.0,31,1,1,0,0,0,0,0,0,128319.0,131825.0,127949.0,129357.0,126999.0,126719.0,6300.0,4800.0,5000.0,4700.0,5000.0,5000.0,0,UCI_CREDIT_CARD
SYN_CLI_004751,29941.0,54,2,3,1,3,-1,-1,4,-2,23700.0,13900.0,15100.0,16800.0,3800.0,9100.0,100.0,8800.0,3400.0,9800.0,200.0,3100.0,0,SYNTHETIC_CREDIT_RISK
SYN_CLI_029541,356474.0,30,4,3,-2,-2,4,0,2,2,130700.0,212700.0,184300.0,186200.0,295400.0,247100.0,18500.0,24500.0,56200.0,104100.0,202700.0,144200.0,0,SYNTHETIC_CREDIT_RISK
UCI_000425,490000.0,30,2,1,0,0,0,0,0,0,192586.0,197967.0,201666.0,205798.0,196698.0,190306.0,10000.0,7143.0,7306.0,6303.0,6429.0,6000.0,0,UCI_CREDIT_CARD
UCI_013188,100000.0,24,2,2,0,0,0,0,0,0,91572.0,95201.0,94977.0,97332.0,74637.0,77386.0,5100.0,3000.0,3139.0,27000.0,4000.0,4000.0,0,UCI_CREDIT_CARD
UCI_013084,20000.0,35,1,2,3,2,2,2,0,0,10216.0,10653.0,11371.0,10906.0,11588.0,12416.0,900.0,1200.0,0.0,1000.0,1400.0,0.0,1,UCI_CREDIT_CARD
SYN_CLI_014383,243317.0,40,3,1,-1,-2,2,2,-2,0,84400.0,87900.0,69500.0,127200.0,33400.0,23200.0,21600.0,41900.0,32100.0,40300.0,7300.0,13500.0,0,SYNTHETIC_CREDIT_RISK
UCI_004119,50000.0,36,2,2,0,0,2,0,0,0,17003.0,18157.0,17301.0,16486.0,17681.0,17825.0,3000.0,1000.0,1000.0,2000.0,1000.0,2000.0,0,UCI_CREDIT_CARD
UCI_027649,190000.0,24,2,2,0,0,0,0,0,0,183821.0,186084.0,184426.0,104154.0,106014.0,109014.0,9000.0,6621.0,2083.0,2500.0,3000.0,9076.0,0,UCI_CREDIT_CARD
SYN_CLI_003578,429640.0,61,3,2,2,3,2,0,0,-1,152500.0,121600.0,104400.0,158500.0,126300.0,104000.0,62400.0,80300.0,800.0,69100.0,43400.0,24200.0,1,SYNTHETIC_CREDIT_RISK
UCI_024275,360000.0,29,2,1,0,0,0,-1,0,0,18454.0,16419.0,12932.0,91329.0,82929.0,70047.0,6028.0,6032.0,99578.0,2507.0,5376.0,2000.0,0,UCI_CREDIT_CARD
UCI_028518,150000.0,34,2,2,0,0,0,0,0,0,39883.0,34983.0,23772.0,20410.0,14818.0,7565.0,2068.0,1331.0,1029.0,353.0,208.0,20711.0,0,UCI_CREDIT_CARD
SYN_CLI_002172,375045.0,50,2,2,1,-2,0,1,0,4,188600.0,99500.0,10700.0,215400.0,86500.0,52000.0,55100.0,53800.0,2700.0,33100.0,39900.0,14800.0,0,SYNTHETIC_CREDIT_RISK
SYN_CLI_026451,36334.0,31,4,3,-1,0,0,0,-2,2,15000.0,22500.0,12800.0,20700.0,11700.0,22300.0,5600.0,6000.0,5800.0,3100.0,3600.0,8900.0,0,SYNTHETIC_CREDIT_RISK
SYN_CLI_016550,140785.0,49,4,1,-1,-2,3,2,0,1,74400.0,38100.0,44500.0,42000.0,39000.0,62900.0,17400.0,8100.0,5800.0,7600.0,2800.0,36500.0,0,SYNTHETIC_CREDIT_RISK
SYN_CLI_025176,240429.0,46,4,3,4,-2,4,4,1,0,53100.0,59900.0,165300.0,77500.0,21000.0,120900.0,25400.0,23400.0,35200.0,33800.0,5600.0,31300.0,1,SYNTHETIC_CREDIT_RISK
UCI_019726,50000.0,29,2,2,0,0,0,0,0,0,24399.0,23495.0,22611.0,14174.0,10809.0,9004.0,4000.0,5000.0,4000.0,3000.0,1000.0,3000.0,0,UCI_CREDIT_CARD
UCI_011253,170000.0,42,2,2,0,0,0,0,0,0,102141.0,100600.0,103156.0,94090.0,95922.0,99324.0,4002.0,5107.0,3600.0,3500.0,5000.0,3000.0,0,UCI_CREDIT_CARD
SYN_CLI_010371,70976.0,39,1,1,2,1,1,2,2,0,34800.0,46700.0,37300.0,27600.0,48800.0,45100.0,9900.0,17500.0,6000.0,10300.0,4200.0,700.0,1,SYNTHETIC_CREDIT_RISK
SYN_CLI_016491,186056.0,63,2,2,0,0,-1,-1,1,-1,56000.0,23500.0,161800.0,11700.0,104600.0,57900.0,34600.0,4200.0,99500.0,7400.0,46600.0,32600.0,0,SYNTHETIC_CREDIT_RISK
UCI_001209,230000.0,51,2,1,0,0,0,0,0,0,51802.0,53956.0,56968.0,58099.0,59318.0,60504.0,3000.0,3921.0,2079.0,2155.0,2174.0,2225.0,1,UCI_CREDIT_CARD
UCI_023868,230000.0,29,2,2,-1,-1,0,0,0,0,566.0,5477.0,7996.0,6406.0,6040.0,6446.0,5480.0,4001.0,3000.0,3000.0,2000.0,5000.0,0,UCI_CREDIT_CARD
SYN_CLI_021727,171617.0,29,2,3,2,0,1,4,2,3,79000.0,24800.0,40900.0,111900.0,44900.0,59400.0,50400.0,10600.0,1200.0,34100.0,18300.0,28900.0,1,SYNTHETIC_CREDIT_RISK
SYN_CLI_005896,401191.0,50,3,1,1,2,-2,3,0,0,204000.0,59300.0,96500.0,165700.0,42900.0,79200.0,38500.0,30200.0,15700.0,92300.0,22700.0,35000.0,0,SYNTHETIC_CREDIT_RISK
SYN_CLI_010426,481719.0,22,3,1,-1,0,3,-2,-2,-2,265800.0,297500.0,165300.0,268600.0,214500.0,236200.0,28500.0,99000.0,96200.0,149300.0,2400.0,119700.0,0,SYNTHETIC_CREDIT_RISK
SYN_CLI_029784,185214.0,74,4,3,-2,-2,0,1,4,1,87400.0,127200.0,52800.0,23700.0,56700.0,54500.0,54400.0,26900.0,12200.0,5500.0,17500.0,2000.0,1,SYNTHETIC_CREDIT_RISK
SYN_CLI_023893,195051.0,65,2,1,-2,3,2,4,0,0,95100.0,50700.0,10200.0,29500.0,78200.0,21400.0,54300.0,16300.0,800.0,18200.0,36100.0,4800.0,0,SYNTHETIC_CREDIT_RISK
SYN_CLI_026284,13437.0,38,4,3,-2,1,-2,0,1,4,6100.0,5300.0,700.0,3900.0,6900.0,3100.0,3500.0,1600.0,500.0,900.0,2400.0,0.0,0,SYNTHETIC_CREDIT_RISK
SYN_CLI_009945,92725.0,45,1,2,3,1,2,1,-1,4,38300.0,66100.0,32600.0,62600.0,50300.0,47100.0,15200.0,20500.0,17200.0,40800.0,27800.0,29900.0,1,SYNTHETIC_CREDIT_RISK
UCI_014245,10000.0,50,2,1,2,2,7,7,7,7,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,0.0,0.0,0.0,0.0,0.0,0.0,1,UCI_CREDIT_CARD
UCI_029618,50000.0,48,2,2,0,0,0,0,0,0,44385.0,45637.0,46815.0,16927.0,17263.0,17628.0,1992.0,2170.0,1282.0,618.0,643.0,1000.0,0,UCI_CREDIT_CARD
UCI_001930,470000.0,49,2,1,0,0,0,0,0,0,169260.0,161760.0,154424.0,147137.0,138240.0,125866.0,6600.0,6170.0,5100.0,4726.0,4555.0,4375.0,0,UCI_CREDIT_CARD
SYN_CLI_025384,291833.0,70,2,2,3,2,3,2,0,-1,141200.0,95800.0,154400.0,83700.0,60700.0,179200.0,69900.0,30700.0,9800.0,38800.0,1000.0,51600.0,1,SYNTHETIC_CREDIT_RISK
SYN_CLI_024275,214377.0,29,3,2,0,4,2,2,2,3,122800.0,102100.0,29400.0,131300.0,62400.0,185900.0,8000.0,46600.0,15400.0,62900.0,3400.0,96800.0,1,SYNTHETIC_CREDIT_RISK
SYN_CLI_029022,478500.0,30,2,3,0,0,0,3,0,3,149800.0,100600.0,139600.0,143800.0,177000.0,256100.0,90300.0,14500.0,61500.0,92600.0,5100.0,97600.0,1,SYNTHETIC_CREDIT_RISK
SYN_CLI_029545,231617.0,34,4,2,0,3,-2,4,2,-1,135400.0,105300.0,91500.0,139500.0,110500.0,128800.0,25100.0,5500.0,53500.0,74600.0,5800.0,23000.0,0,SYNTHETIC_CREDIT_RISK
UCI_011781,80000.0,30,1,2,0,0,0,0,0,0,48006.0,48159.0,46099.0,47039.0,48286.0,48974.0,2100.0,3000.0,2000.0,2000.0,2000.0,2000.0,0,UCI_CREDIT_CARD
UCI_024402,150000.0,36,1,2,-1,-1,-1,-1,-1,0,5856.0,2629.0,99.0,45.0,2928.0,519.0,4914.0,99.0,45.0,2982.0,0.0,993.0,0,UCI_CREDIT_CARD
UCI_025565,450000.0,39,1,1,-1,-1,-1,-1,-1,0,3664.0,4587.0,4562.0,5001.0,39243.0,25512.0,4595.0,4562.0,5001.0,39292.0,0.0,62597.0,0,UCI_CREDIT_CARD
UCI_002217,300000.0,36,1,2,-1,-1,-1,-2,-2,-2,10700.0,890.0,0.0,0.0,0.0,0.0,890.0,0.0,0.0,0.0,0.0,0.0,0,UCI_CREDIT_CARD
UCI_011321,140000.0,35,3,1,0,0,0,0,0,0,46915.0,115681.0,110827.0,113078.0,98901.0,100466.0,70000.0,4130.0,4600.0,3600.0,3600.0,3708.0,0,UCI_CREDIT_CARD
UCI_022967,30000.0,25,1,2,0,0,0,0,0,0,26417.0,27421.0,28573.0,29222.0,28451.0,27270.0,1448.0,1600.0,1500.0,1000.0,1000.0,1200.0,0,UCI_CREDIT_CARD
SYN_CLI_000119,130285.0,71,2,2,0,4,3,-2,0,3,33400.0,13300.0,87300.0,14100.0,16300.0,80700.0,8500.0,5000.0,27200.0,300.0,1500.0,44800.0,1,SYNTHETIC_CREDIT_RISK
UCI_016315,130000.0,37,3,2,0,0,0,0,0,0,31280.0,32582.0,33328.0,34310.0,35059.0,44458.0,1813.0,1559.0,1541.0,1290.0,10000.0,1958.0,0,UCI_CREDIT_CARD
UCI_022111,200000.0,29,1,2,-1,-1,-1,-1,0,0,27869.0,5531.0,6781.0,12162.0,12410.0,12410.0,5531.0,6781.0,12162.0,248.0,0.0,1703.0,0,UCI_CREDIT_CARD
UCI_001848,30000.0,26,2,2,1,3,2,2,0,0,31305.0,30527.0,30789.0,29504.0,30276.0,29695.0,0.0,1060.0,0.0,1251.0,1078.0,1243.0,1,UCI_CREDIT_CARD
UCI_000882,210000.0,49,2,1,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,UCI_CREDIT_CARD
UCI_015616,60000.0,28,2,2,2,0,0,0,2,-1,5669.0,6328.0,8460.0,10146.0,9413.0,15997.0,2000.0,3000.0,2500.0,0.0,15997.0,3000.0,1,UCI_CREDIT_CARD
SYN_CLI_004957,88698.0,74,1,2,-2,0,1,0,0,0,42600.0,27300.0,52700.0,2400.0,28600.0,27300.0,29500.0,1900.0,8800.0,1600.0,9200.0,7300.0,0,SYNTHETIC_CREDIT_RISK
SYN_CLI_018892,148477.0,47,1,1,3,-2,-1,-1,3,3,49800.0,91100.0,4700.0,13900.0,82300.0,20900.0,17000.0,28400.0,2100.0,2100.0,52500.0,300.0,1,SYNTHETIC_CREDIT_RISK
UCI_017331,30000.0,38,1,2,-2,-2,-2,-2,-2,-2,1232.0,764.0,1909.0,544.0,390.0,954.0,764.0,1920.0,544.0,390.0,954.0,1913.0,0,UCI_CREDIT_CARD
UCI_002782,30000.0,24,1,2,0,0,0,0,0,0,22236.0,23574.0,24583.0,24915.0,25280.0,25791.0,1696.0,1705.0,1037.0,915.0,929.0,1097.0,0,UCI_CREDIT_CARD
SYN_CLI_008129,112153.0,33,1,3,3,1,1,2,-1,-1,39900.0,47500.0,30800.0,27200.0,33500.0,25900.0,21400.0,12100.0,17900.0,2400.0,15100.0,9300.0,1,SYNTHETIC_CREDIT_RISK
SYN_CLI_027678,257952.0,30,2,1,0,2,2,1,-1,4,151400.0,169900.0,94500.0,134500.0,29700.0,81100.0,73500.0,20200.0,22800.0,17200.0,16900.0,37500.0,1,SYNTHETIC_CREDIT_RISK
SYN_CLI_024466,94387.0,75,3,3,1,4,4,-2,4,2,41300.0,51900.0,38900.0,10600.0,33900.0,21800.0,27600.0,30200.0,11300.0,2600.0,21000.0,13400.0,1,SYNTHETIC_CREDIT_RISK
UCI_018562,160000.0,25,2,2,0,0,0,0,0,0,156753.0,153392.0,143297.0,140984.0,120742.0,115637.0,10000.0,8000.0,7000.0,5000.0,5000.0,5000.0,0,UCI_CREDIT_CARD
UCI_002561,310000.0,32,1,2,-2,-2,-2,-2,-2,-2,20138.0,8267.0,65993.0,8543.0,1695.0,750.0,8267.0,66008.0,8543.0,1695.0,750.0,7350.0,1,UCI_CREDIT_CARD
UCI_028395,220000.0,40,2,1,-2,-2,-2,-2,-2,-2,5785.0,4164.0,8553.0,11652.0,14968.0,7898.0,4183.0,8603.0,11709.0,15823.0,7937.0,5302.0,0,UCI_CREDIT_CARD
UCI_009552,30000.0,44,1,1,-2,-2,-2,-2,-2,-2,616.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,UCI_CREDIT_CARD
UCI_000531,50000.0,23,2,2,0,0,0,0,0,0,34549.0,18552.0,19334.0,18165.0,19322.0,19575.0,2836.0,1200.0,13000.0,1500.0,9000.0,1000.0,0,UCI_CREDIT_CARD
UCI_027266,180000.0,49,2,1,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,45.0,0.0,2380.0,0,UCI_CREDIT_CARD
SYN_CLI_006009,44207.0,63,2,2,4,4,1,-1,1,1,23000.0,34400.0,28800.0,6700.0,12900.0,16500.0,7000.0,19500.0,13500.0,1200.0,3400.0,1300.0,1,SYNTHETIC_CREDIT_RISK
UCI_005613,100000.0,38,1,1,-1,-1,-1,-1,-1,-1,1669.0,710.0,1824.0,1968.0,0.0,640.0,710.0,1824.0,1968.0,0.0,640.0,0.0,0,UCI_CREDIT_CARD
UCI_023023,280000.0,36,1,2,-1,-1,-1,-1,-1,-1,4126.0,7001.0,12984.0,-5.0,1411.0,5654.0,7065.0,13046.0,5.0,1416.0,5654.0,6055.0,0,UCI_CREDIT_CARD
SYN_CLI_018039,437523.0,27,2,2,1,3,-2,0,-1,0,281200.0,213000.0,41700.0,211400.0,198800.0,272700.0,147900.0,54600.0,17200.0,143000.0,24700.0,61200.0,0,SYNTHETIC_CREDIT_RISK
SYN_CLI_003678,386928.0,39,2,2,2,1,3,3,-1,4,144600.0,103800.0,261200.0,177600.0,220100.0,147700.0,89900.0,40200.0,114600.0,76100.0,99500.0,98700.0,1,SYNTHETIC_CREDIT_RISK
UCI_018147,160000.0,31,3,2,0,0,0,0,0,0,50901.0,53859.0,55814.0,59726.0,61615.0,65939.0,4000.0,3000.0,5000.0,3000.0,5000.0,2000.0,0,UCI_CREDIT_CARD
SYN_CLI_029756,249878.0,58,1,3,4,0,4,2,2,4,101000.0,98200.0,127500.0,86500.0,56500.0,57300.0,55300.0,37200.0,87500.0,34900.0,14200.0,20600.0,1,SYNTHETIC_CREDIT_RISK
SYN_CLI_015988,433342.0,21,3,2,1,0,4,-1,3,-2,71300.0,133900.0,112300.0,348000.0,239500.0,389200.0,8500.0,24100.0,58700.0,2800.0,120400.0,196200.0,0,SYNTHETIC_CREDIT_RISK
SYN_CLI_012640,304159.0,72,1,1,-1,4,1,3,-2,-2,159300.0,207900.0,49700.0,76300.0,107800.0,34600.0,53200.0,55200.0,20300.0,10300.0,54800.0,1000.0,1,SYNTHETIC_CREDIT_RISK
SYN_CLI_018682,36374.0,71,1,3,0,4,2,1,3,2,20600.0,26200.0,12700.0,23200.0,14300.0,3300.0,10500.0,7700.0,7100.0,3200.0,1500.0,300.0,0,SYNTHETIC_CREDIT_RISK
